time,reward,total_reward,progress,u_t,formula_u_t,z,gap,min_distance,ego_x,ego_y,success,collision
23.5000000000002,-0.3000033796731316,-129.42791673859114,0.0,2.544760723258897,2.544760723258897,-0.9761934470313044,12.709537961231604,9.916728064269439,376.6390986960173,-1.99945819450561,0.0,0.0
23.5500000000002,-0.30000363267863545,-129.72792037126976,0.0,2.5488038722617716,2.5488038722617716,-0.966941651888104,12.840752369121674,9.964909860507369,377.30795430056463,-1.999470072064689,0.0,0.0
23.6000000000002,-0.30000386017516467,-130.02792423144493,0.0,2.5529717000222627,2.5529717000222627,-0.9580293323410326,12.970358076254797,10.013105957900489,377.9774935759579,-1.9994816892417469,0.0,0.0
23.6500000000002,-0.3000040589241177,-130.32792829036904,0.0,2.5572454756983585,2.5572454756983585,-0.9494555381094585,13.098330156178918,10.061274192119079,378.64775866717105,-1.9994930517449259,0.0,0.0
23.700000000000202,-0.30000422650691966,-130.62793251687597,0.0,2.5616065857793338,2.5616065857793338,-0.9412178070402294,13.22464648282056,10.109373814240755,379.31878878959077,-1.9995041651572334,0.0,0.0
23.750000000000203,-0.3000043613128129,-130.92793687818877,0.0,2.566036699509017,2.566036699509017,-0.9333123362196817,13.349287595824421,10.157365532394135,379.9906203370902,-1.999515034939285,0.0,0.0
23.800000000000203,-0.3000044625036251,-131.2279413406924,0.0,2.570517912103063,2.570517912103063,-0.9257341432654621,13.472236570966743,10.205211544995283,380.6632869884931,-1.9995256664319876,0.0,0.0
23.850000000000204,-0.30000452996032156,-131.52794587065273,0.0,2.5750328674125846,2.5750328674125846,-0.9184772174008622,13.593478895476608,10.25287556607007,381.33681981226675,-1.999536064859164,0.0,0.0
23.900000000000205,-0.30000456421588134,-131.8279504348686,0.0,2.5795648616166935,2.5795648616166935,-0.9115346601574095,13.713002348104908,10.30032284316992,382.0112473693056,-1.9995462353301192,0.0,0.0
23.950000000000205,-0.3000045663786733,-132.12795500124727,0.0,2.584097929455333,2.584097929455333,-0.9048988157478167,13.830796883784046,10.347520168395857,382.686595813687,-1.9995561828421513,0.0,0.0
24.000000000000206,-0.30000453805006866,-132.42795953929735,0.0,2.5886169144419013,2.5886169144419013,-0.8985613913059378,13.946854522727506,10.394435883045487,383.36288899130176,-1.9995659122830063,0.0,0.0
24.050000000000207,-0.30000448123955836,-132.72796402053692,0.0,2.5931075244241306,2.5931075244241306,-0.8925135673082116,14.061169243821723,10.44103987639243,384.0401485362772,-1.9995754284332805,0.0,0.0
24.100000000000207,-0.3000043982801556,-133.02796841881707,0.0,2.5975563737922713,2.5975563737922713,-0.8867460985771862,14.173736882167418,10.487303579098153,384.7183939651274,-1.999584735968769,0.0,0.0
24.150000000000208,-0.30000429174638915,-133.32797271056344,0.0,2.601951013567167,2.601951013567167,-0.8812494063269929,14.284555030632191,10.533199951742303,385.3976427685786,-1.9995938394627635,0.0,0.0
24.20000000000021,-0.30000416437672767,-133.62797687494017,0.0,2.606279950535349,2.606279950535349,-0.8760136617475428,14.393622945279617,10.578703468940526,386.07791050103015,-1.9996027433882986,0.0,0.0
24.25000000000021,-0.30000401900185036,-133.92798089394202,0.0,2.6105326565358276,2.6105326565358276,-0.8710288616429387,14.500941454544318,10.623790099500486,386.7592108676238,-1.9996114521203507,0.0,0.0
24.30000000000021,-0.3000038584797792,-134.2279847524218,0.0,2.614699568942662,2.614699568942662,-0.8662848966438476,14.606512872026713,10.668437283045131,387.4415558089026,-1.999619969937987,0.0,0.0
24.35000000000021,-0.3000036856385382,-134.52798843806033,0.0,2.618772083328362,2.618772083328362,-0.8617716125066439,14.710340912784545,10.71262390351097,388.12495558305136,-1.9996283010264682,0.0,0.0
24.40000000000021,-0.30000350322669234,-134.82799194128702,0.0,2.62274253923612,2.62274253923612,-0.8574788649968641,14.812430613001993,10.756330259905496,388.80941884571763,-1.9996364494793049,0.0,0.0
24.450000000000212,-0.3000033138718531,-135.12799525515888,0.0,2.6266041999331415,2.6266041999331415,-0.8533965688333224,14.912788252921132,10.799538034685199,389.49495272742,-1.9996444193002691,0.0,0.0
24.500000000000213,-0.3000031200470135,-135.4279983752059,0.0,2.630351226962782,2.630351226962782,-0.8495147411441375,15.01142128292338,10.84223026009206,390.18156290855654,-1.9996522144053615,0.0,0.0
24.550000000000214,-0.3000029240443952,-135.7280012992503,0.0,2.6339786502601745,2.6339786502601745,-0.8458235398585636,15.10833825265297,10.884391282763168,390.86925369203186,-1.9996598386247353,0.0,0.0
24.600000000000215,-0.30000272795634664,-136.02800402720666,0.0,2.6374823345438876,2.6374823345438876,-0.8423132974302163,15.20354874307634,10.926006726905046,391.5580280735272,-1.9996672957045785,0.0,0.0
24.650000000000215,-0.3000025336627265,-136.3280065608694,0.0,2.6408589426451248,2.6408589426451248,-0.8389745502590377,15.297063301376227,10.96706345630289,392.24788780944067,-1.9996745893089543,0.0,0.0
24.700000000000216,-0.3000023428241331,-136.62800890369354,0.0,2.6441058963865123,2.6441058963865123,-0.8357980641519486,15.388893378580917,11.007549535412434,392.9388334825298,-1.9996817230216017,0.0,0.0
24.750000000000217,-0.30000215688029513,-136.92801106057382,0.0,2.647221335573534,2.647221335573534,-0.8327748561360854,15.479051269833121,11.047454189762266,393.63086456529186,-1.9996887003476966,0.0,0.0
24.800000000000217,-0.3000019770529232,-137.22801303762674,0.0,2.650204075614897,2.650204075614897,-0.8298962129142207,15.567550057205324,11.086767765874061,394.3239794811198,-1.9996955247155737,0.0,0.0
24.850000000000218,-0.30000180435231866,-137.52801484197906,0.0,2.6530535642416435,2.6530535642416435,-0.8271537062295801,15.65440355497202,11.125481690889936,395.01817566327406,-1.9997021994784108,0.0,0.0
24.90000000000022,-0.3000016395870616,-137.82801648156612,0.0,2.6557698377509156,2.6557698377509156,-0.8245392053869236,15.739626257250961,11.163588432077946,395.7134496117131,-1.999708727915877,0.0,0.0
