time,reward,total_reward,progress,success,collision,min_distance,ego_x,ego_y,decision,selected_pair,switch_count,best_gap,y_high,u_high,z_low,u_t,cf,cr
3.999999999999994,-0.3,-24.000000000000036,0.0,0.0,0.0,4.046254828593431,92.61006404410985,2.0,WAIT,None,0,8.0,-0.024489553272318682,0.002825683801327874,2.184745005283921e-06,0.0,0.3619412442802362,0.28612659678630487
4.049999999999994,-0.3,-24.300000000000036,0.0,0.0,0.0,4.069711807141966,93.50003612792366,2.0,WAIT,None,0,8.0,-0.016558506774625847,0.002685074016319447,1.9662705047555287e-06,0.0,0.373052295994368,0.2749767617859604
4.099999999999993,-0.3,-24.600000000000037,0.0,0.0,0.0,4.099016950090821,94.39001100335611,2.0,WAIT,None,0,8.008250000000004,-0.008505885965974248,0.002550961272012776,1.7696434542799758e-06,0.0,0.38403534649513626,0.26393860850287054
4.149999999999993,-0.3,-24.900000000000038,0.0,0.0,0.0,4.134514226337763,95.2799883912453,2.0,WAIT,None,0,8.024157375000016,-0.0002786456530921664,0.002423423023166604,1.5926791088519782e-06,0.0,0.39010592516776593,0.24660937374685524
4.199999999999993,-0.3,-25.20000000000004,0.0,0.0,0.0,4.176470670812338,96.16996804034557,2.0,WAIT,None,0,8.047154284589865,0.008074768208624145,0.002302251872019577,1.4334111979667803e-06,0.0,0.396356839737835,0.22997842389080592
4.249999999999993,-0.3,-25.50000000000004,0.0,0.0,0.0,4.225074271008428,97.05994972453581,2.0,WAIT,None,0,8.076697129942687,0.016508905930060803,0.0021871472495778145,1.2900700781701022e-06,0.0,0.40275413616261235,0.21406995972795842
4.299999999999993,-0.3,-25.80000000000004,0.0,0.0,0.0,4.2804342407103,97.94993324030703,2.0,WAIT,None,0,8.11226600142551,0.024981284121633984,0.0020779291622496257,1.161063070353092e-06,0.0,0.409262407803119,0.19890040831366276
4.3499999999999925,-0.3,-26.10000000000004,0.0,0.0,0.0,4.342583552447521,98.83991840450113,2.0,WAIT,None,0,8.153364118355682,0.03345234944206338,0.0019747629280970915,1.044956763317783e-06,0.0,0.4158449405494613,0.18447898187671477
4.399999999999992,-0.3,-26.40000000000004,0.0,0.0,0.0,4.411483471821491,99.72990505227583,2.0,WAIT,None,0,8.199517262354021,0.04188543574168954,0.00187837276051049,9.404610869860046e-07,0.0,0.422463879169071,0.17080829753521123
4.449999999999992,-0.3,-26.700000000000042,0.0,0.0,0.0,4.487029735238817,100.61989303527305,2.0,WAIT,None,0,8.250273205669274,0.050246713743927765,0.00179022470967103,8.464149782874042e-07,0.0,0.42908041517721646,0.15788503536858128
4.499999999999992,-0.3,-27.000000000000043,0.0,0.0,0.0,4.569059948362522,101.50988221997055,2.0,WAIT,None,0,8.305201135775107,0.058505131731539865,0.0017126633315726505,7.617734804586638e-07,0.0,0.43565499565458576,0.1457006146611159
4.549999999999992,-0.3,-27.300000000000043,0.0,0.0,0.0,4.657361759610083,102.3998724861983,2.0,WAIT,None,0,8.363891077469063,0.06663234536844237,0.0016489910548150666,6.855961324127974e-07,0.0,0.44214755164336317,0.13424187075899532
4.599999999999992,-0.3,-27.600000000000044,0.0,0.0,0.0,4.751681378654548,103.28986372580329,2.0,WAIT,None,0,8.425953313633684,0.07460263501322323,0.0016034841227066169,6.170365191715176e-07,0.0,0.44851774404746214,0.12349171778334171
4.6499999999999915,-0.3,-27.900000000000045,0.0,0.0,0.0,4.851732056540598,104.17985584144776,2.0,WAIT,None,0,8.49101780575269,0.08239280961147721,0.0015813438170324604,5.553328672543658e-07,0.0,0.4547252243511,0.11342978525913402
4.699999999999991,-0.3,-28.200000000000045,0.0,0.0,0.0,4.957202211406715,105.06984874552779,2.0,WAIT,None,0,8.558733615210201,0.08998209726177984,0.0015885860965896596,4.997995805289292e-07,0.0,0.46072990695939203,0.10403301943060293
4.749999999999991,-0.3,-28.500000000000046,0.0,0.0,0.0,5.0677629611281,105.95984235919983,2.0,WAIT,None,0,8.628768326337735,0.09735202357173212,0.0016318765567617983,4.4981962247603627e-07,0.0,0.4664922495604569,0.09527624254732063
4.799999999999991,-0.3,-28.800000000000047,0.0,0.0,0.0,5.183074901976552,106.84983661150466,2.0,WAIT,None,0,8.700807472113283,0.10448627976002342,0.0017183205628470604,4.0483766022843266e-07,0.0,0.4719735376147421,0.0871326656607242
4.849999999999991,-0.3,-29.100000000000048,0.0,0.0,0.0,5.302794043487417,107.739831438579,2.0,WAIT,None,0,8.77455396335759,0.11137058302517655,0.0018552204359271137,3.643538942055894e-07,0.0,0.477136168895457,0.07957435243333787
4.899999999999991,-0.3,-29.40000000000005,0.0,0.0,0.0,5.426576869665588,108.62982678294591,2.0,WAIT,None,0,8.849727522216398,0.11799253198756622,0.0020498126574922276,3.2791850478503047e-07,0.0,0.4819439339335452,0.07257263311900887
4.94999999999999,-0.3,-29.70000000000005,0.0,0.0,0.0,5.554084543456171,109.51982259287612,2.0,WAIT,None,0,8.926064120662474,0.12434146006640312,0.002308998256134269,2.951266543065274e-07,0.0,0.48636228825818034,0.06609846922539543
4.99999999999999,-0.3,-30.00000000000005,0.0,0.0,0.0,5.684986305001112,110.40981882181332,2.0,WAIT,None,0,9.003315424698826,0.1304082895423302,0.0026390789490147244,2.6561398887587465e-07,0.0,0.4903586124632772,0.06012277043578294
5.04999999999999,-0.3,-30.30000000000005,0.0,0.0,0.0,5.818962135860459,111.2998154278568,2.0,WAIT,None,0,9.08124824489353,0.13618538883786518,0.003045510374841587,2.3905258998828716e-07,0.0,0.4939024563636502,0.054616666170455755
5.09999999999999,-0.3,-30.60000000000005,0.0,0.0,0.0,5.955704773072866,112.18981237329592,2.0,WAIT,None,0,9.159643993828041,0.1416664352656556,0.0035326820399757936,2.1514733098945843e-07,0.0,0.4969657638204568,0.049551734738262646
5.14999999999999,-0.3,-30.900000000000052,0.0,0.0,0.0,6.094921160885631,113.07980962419114,2.0,WAIT,None,0,9.238298150993955,0.1468462851764661,0.004103731579381065,1.936325978905126e-07,0.0,0.49952307520209493,0.044900193398845184
5.1999999999999895,-0.3,-31.200000000000053,0.0,0.0,0.0,6.045108983747683,113.96980714999684,2.0,WAIT,None,0,9.31701973562808,0.15172085310171418,0.004760398777399074,1.7426933810146133e-07,0.0,0.501551704889882,0.04063505285799976
5.249999999999989,-0.3,-31.500000000000053,0.0,0.0,0.0,5.965461696192341,114.85980492322196,2.0,WAIT,None,0,9.39563078793276,0.1114182172719817,0.005502922649330111,1.568424042913152e-07,0.0,0.07195786631234528,0.5030318917230575
5.299999999999989,-0.3,-31.800000000000054,0.0,0.0,0.0,5.886871974392325,115.74980291912458,2.0,WAIT,None,0,9.473965859086832,0.07635362466701008,0.005515619802482519,1.4115816386218367e-07,0.0,0.07676781090265758,0.5039469207899463
5.349999999999989,-0.3,-32.10000000000005,0.0,0.0,0.0,5.809324241853161,116.63980111543692,2.0,WAIT,None,0,9.551871510413093,0.045862397139193746,0.005303511187384439,1.270423474759653e-07,0.0,0.0817953272580845,0.5042832154967296
5.399999999999989,-0.3,-32.40000000000005,0.0,0.0,0.0,5.732808054684121,117.52979949211804,2.0,WAIT,None,0,9.629205822030443,0.019394034297829987,0.005046629937637714,1.1433811272836878e-07,0.0,0.0870441303749603,0.5040303993681521
